county,old_culture,culture,faith,government,holder,former_liege
c_adrianopolis,aq_odrysian,aq_odrysian,aq_faith_balkan,tribal_government,aq_thrace,0
c_aeolis,aq_aeolian,aq_aeolian,hellenic_pagan,tribal_government,aq_chief_243,d_ephese
c_aetolia,aq_hellenic,aq_hellenic,hellenic_pagan,tribal_government,aq_chief_244,d_epirus
c_afar,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_245,0
c_afram,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_246,0
c_agadir,aq_maurian,aq_maurian,aq_faith_libyan,tribal_government,aq_chief_247,0
c_agairik,aq_saka,aq_pazyryk,aq_faith_steppe,nomad_government,aq_chief_248,0
c_agaw_meder,aq_ethiopian,aq_ethiopian,aq_faith_african,tribal_government,aq_chief_249,0
c_agdeside,aq_rugian,aq_rugian,aq_faith_germanic,tribal_government,aq_chief_250,0
c_agenais,aq_aquitani,aq_aquitani,aq_faith_iberian,tribal_government,aq_chief_251,0
c_agrigento,aq_sicanian,aq_sicanian,aq_faith_sicanian,tribal_government,aq_chief_252,d_sicily
c_ahqaf,aq_sabaean,aq_sabaean,aq_faith_arabian,tribal_government,aq_chief_253,0
c_ahvaz,persian,aq_elamite,aq_faith_mesopotamian,tribal_government,aq_chief_254,k_aq_persia_persia
c_aigun,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_255,0
c_ailech,aq_voluntian,aq_voluntian,aq_faith_celtic,tribal_government,aq_chief_256,0
c_ain_galakka,aq_saharan,aq_saharan,aq_faith_libyan,tribal_government,aq_chief_257,0
c_aintab,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_258,d_edessa
c_air,aq_saharan,aq_saharan,aq_faith_libyan,tribal_government,aq_chief_259,0
c_airyuk,aq_saka,aq_massagetan,aq_faith_steppe,nomad_government,aq_chief_260,0
c_ajaccio,aq_corsican,aq_corsican,aq_faith_nuragic,tribal_government,aq_chief_261,0
c_ajayameru,aq_matsya,aq_matsya,aq_faith_rigvedic,tribal_government,aq_chief_262,0
c_ak-dzulpas,aq_saka,aq_massagetan,aq_faith_steppe,nomad_government,aq_chief_263,0
c_ak-taylak,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_264,0
c_akhadid,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_265,d_kufa
c_aki,aq_yayoi,aq_yayoi,aq_faith_asian,tribal_government,aq_chief_266,0
c_akkel,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_267,0
c_akkityk,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_268,0
c_aksay,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_269,0
c_aksu,aq_tocharian,aq_tocharian,aq_faith_steppe,tribal_government,aq_chief_270,0
c_aksuyek,aq_saka,aq_tigraxauda,aq_faith_steppe,nomad_government,aq_chief_271,0
c_al-arid,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_272,0
c_al-asa,aq_sabaean,aq_sabaean,aq_faith_arabian,tribal_government,aq_chief_273,0
c_al-buhaira,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_274,d_delta
c_al-gharbiya,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_275,d_delta
c_al-haditha,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_276,d_euphrates
c_al-hasa,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_277,0
c_al_aqabah,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_278,0
c_al_jawf,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_279,0
c_aland,aq_suionian,aq_suionian,aq_faith_germanic,tribal_government,aq_chief_280,0
c_alarcon,aq_bastetanian,aq_bastetanian,aq_faith_iberian,tribal_government,aq_chief_281,0
c_albarracin,aq_edetanian,aq_edetanian,aq_faith_iberian,tribal_government,aq_chief_282,0
c_albi,aq_volcian,aq_volcian,aq_faith_celtic,tribal_government,aq_chief_283,0
c_albret,aq_aquitani,aq_aquitani,aq_faith_iberian,tribal_government,aq_chief_284,d_gascogne
c_alcacer_do_sal,aq_lusitanian,aq_lusitanian,aq_faith_lusitanian,tribal_government,aq_chief_285,0
c_alcaniz,aq_edetanian,aq_edetanian,aq_faith_iberian,tribal_government,aq_chief_286,d_aragon
c_alcaraz,aq_bastetanian,aq_bastetanian,aq_faith_iberian,tribal_government,aq_chief_287,d_murcia
c_alencon,aq_aulercian,aq_aulercian,aq_faith_celtic,tribal_government,aq_chief_288,0
c_aleppo,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_289,k_aq_persia_syria
c_alexandretta,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_290,d_antioch
c_alexandria,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_291,k_aq_egypt
c_aley,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_292,0
c_algeciras,aq_turdetanian,aq_turdetanian,aq_faith_iberian,tribal_government,aq_chief_293,0
c_algier,aq_numidian_masaesylian,aq_numidian_masaesylian,aq_faith_libyan,tribal_government,aq_chief_294,0
c_alicante,aq_contestanian,aq_contestanian,aq_faith_iberian,tribal_government,aq_chief_295,0
c_allai,aq_kasmira,aq_kasmira,aq_faith_atharvavedic,tribal_government,aq_chief_296,0
c_allaqi,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_297,0
c_allenstein,aq_baltic,aq_baltic,baltic_pagan,tribal_government,aq_chief_298,0
c_almader,aq_turdetanian,aq_turdetanian,aq_faith_iberian,tribal_government,aq_chief_299,0
c_almaty,aq_saka,aq_tigraxauda,aq_faith_steppe,nomad_government,aq_chief_300,d_zhetysu
c_almeria,aq_bastetanian,aq_bastetanian,aq_faith_iberian,tribal_government,aq_chief_301,0
c_alodia,aq_kushite,aq_kushite,kushitism_pagan,tribal_government,aq_chief_302,k_aq_kush
c_along,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_303,0
c_alpsee,aq_vindelician,aq_vindelician,aq_faith_celtic,tribal_government,aq_chief_304,0
c_altay,aq_saka,aq_pazyryk,aq_faith_steppe,nomad_government,aq_chief_305,0
c_alto_aragon,aq_edetanian,aq_edetanian,aq_faith_iberian,tribal_government,aq_chief_306,d_aragon
c_aluksne,aq_baltic,aq_baltic,baltic_pagan,tribal_government,aq_chief_307,0
c_alupa,aq_chera,aq_chera,aq_faith_murukan,tribal_government,aq_chief_308,0
c_alxa,aq_sinitic,aq_yuezhi_early,aq_faith_steppe,nomad_government,aq_chief_309,0
c_amami,aq_austronesian,aq_austronesian,aq_faith_asian,tribal_government,aq_chief_310,0
c_amatlus,aq_saharan,aq_saharan,aq_faith_libyan,tribal_government,aq_chief_311,0
c_amaya,aq_cantabrian,aq_cantabrian,aq_faith_celtic,tribal_government,aq_chief_312,0
c_amdo,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_313,0
c_amhara,aq_ethiopian,aq_ethiopian,aq_faith_african,tribal_government,aq_chief_314,0
c_amida,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_315,k_aq_persia_jazira
c_amiens,aq_parisian,aq_parisian,aq_faith_celtic,tribal_government,aq_chief_316,0
c_amis,aq_austronesian,aq_austronesian,aq_faith_asian,tribal_government,aq_chief_317,0
c_amol,aq_bactrian,aq_margian,mazdayasna,tribal_government,aq_chief_318,d_merv
c_amstetten,aq_noric,aq_noric,aq_faith_celtic,tribal_government,aq_chief_319,0
c_anbar,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_320,d_baghdad
c_ancona,aq_picene,aq_picene,aq_faith_italic,tribal_government,aq_chief_321,0
c_andamans,aq_austronesian,aq_austronesian,aq_faith_asian,tribal_government,aq_chief_322,0
c_andong,aq_korean,aq_korean,aq_faith_asian,tribal_government,aq_chief_323,0
c_andujar,aq_turdetanian,aq_turdetanian,aq_faith_iberian,tribal_government,aq_chief_324,d_cordoba
c_angerburg,aq_baltic,aq_baltic,baltic_pagan,tribal_government,aq_chief_325,d_masuria
c_angermanland,aq_germanic,aq_haelsingian,aq_faith_germanic,tribal_government,aq_chief_326,0
c_angkor,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_327,0
c_angkor_borey,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_328,0
c_anglesey,aq_ordovician,aq_ordovician,aq_faith_celtic,tribal_government,aq_chief_329,0
c_angot,aq_ethiopian,aq_ethiopian,aq_faith_african,tribal_government,aq_chief_330,d_lasta
c_angouleme,aq_santonian,aq_santonian,aq_faith_celtic,tribal_government,aq_chief_331,0
c_angus,aq_caledonian,aq_caledonian,aq_faith_celtic,tribal_government,aq_chief_332,0
c_anja,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_333,0
c_anjou,aq_andecavian,aq_andecavian,aq_faith_celtic,tribal_government,aq_chief_334,0
c_anket,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_335,0
c_annaba,aq_numidian_massylian,aq_numidian_massylian,aq_faith_libyan,tribal_government,aq_chief_336,d_kroumerie
c_annandale,aq_novantian,aq_novantian,aq_faith_celtic,tribal_government,aq_chief_337,0
c_ansbach,aq_suebian,aq_hermundurian,aq_faith_germanic,tribal_government,aq_chief_338,0
c_ansongo,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_339,0
c_antiocheia,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_340,k_aq_persia_syria
c_antipatreia,aq_taulantian,aq_taulantian,aq_faith_balkan,tribal_government,aq_chief_341,d_dyrrachion
c_antwerpen,aq_menapian,aq_menapian,aq_faith_celtic,tribal_government,aq_chief_342,0
c_anzhou,aq_sinitic,aq_chu,aq_faith_chinese,tribal_government,aq_chief_343,d_eyue
c_aosta,aq_allobrogian,aq_allobrogian,aq_faith_celtic,tribal_government,aq_chief_344,0
c_aowin,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_345,0
c_apahunik,aq_armenian,aq_armenian,aq_faith_anatolian,tribal_government,aq_chief_346,d_vaspurakan
c_apulia,aq_iapygian,aq_iapygian,aq_faith_italic,tribal_government,aq_chief_347,0
c_aqenganggyai,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_348,d_amdo
c_aqiq,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_349,0
c_aqtobe,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_350,0
c_aquileia,aq_venetic,aq_venetic,aq_faith_italic,tribal_government,aq_chief_351,0
c_arad,aq_scordiscian,aq_scordiscian,aq_faith_celtic,tribal_government,aq_chief_352,0
c_aral_karakum,aq_saka,aq_massagetan,aq_faith_steppe,nomad_government,aq_chief_353,0
c_aralkizil,aq_saka,aq_massagetan,aq_faith_steppe,nomad_government,aq_chief_354,d_aral_il
c_aran,persian,aq_cadusian,mazdayasna,tribal_government,aq_chief_355,d_shirvan
c_arawan,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_356,0
c_arbanon,aq_taulantian,aq_taulantian,aq_faith_balkan,tribal_government,aq_chief_357,d_dyrrachion
c_arborea,aq_nuragic,aq_nuragic,aq_faith_nuragic,tribal_government,aq_chief_358,d_sardinia
c_ardabil,persian,aq_median,mazdayasna,tribal_government,aq_chief_359,d_azerbaijan
c_ardestan,persian,persian,mazdayasna,tribal_government,aq_chief_360,d_isfahan
c_arezzo,aq_etruscan,aq_etruscan,aq_faith_etruscan,tribal_government,aq_chief_361,d_toscana
c_argyll,aq_epidian,aq_epidian,aq_faith_celtic,tribal_government,aq_chief_362,0
c_arigh,aq_gaetulian,aq_gaetulian,aq_faith_libyan,tribal_government,aq_chief_363,0
c_ariksar,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_364,0
c_arkalyk,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_365,0
c_arkat,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_366,d_degelen
c_armagnac,aq_aquitani,aq_aquitani,aq_faith_iberian,tribal_government,aq_chief_367,0
c_arnhem,aq_chaucan,aq_chaucan,aq_faith_germanic,tribal_government,aq_chief_368,0
c_arnsberg,aq_treverian,aq_treverian,aq_faith_celtic,tribal_government,aq_chief_369,0
c_aror,aq_saindhava,aq_saindhava,aq_faith_atharvavedic,tribal_government,aq_chief_370,d_bhakkar
c_arrajan,persian,persian,mazdayasna,tribal_government,aq_chief_371,d_fars
c_aru,aq_austronesian,aq_austronesian,aq_faith_asian,tribal_government,aq_chief_372,0
c_arusi,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_373,0
c_arzhan,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_374,0
c_asfi,aq_maurian,aq_maurian,aq_faith_libyan,tribal_government,aq_chief_375,0
c_ashir,aq_numidian_masaesylian,aq_numidian_masaesylian,aq_faith_libyan,tribal_government,aq_chief_376,0
c_ashli,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_377,0
c_ashmaka,aq_kadamba_early,aq_kadamba_early,aq_faith_dravidian,tribal_government,aq_chief_378,0
c_asir,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_379,d_asir
c_asirgarh,aq_anupa,aq_anupa,aq_faith_yaksha_naga,tribal_government,aq_chief_380,0
c_asni,aq_vatsa,aq_vatsa,aq_faith_krishna_yajurvedic,tribal_government,aq_chief_381,d_kanyakubja
c_aso,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_382,0
c_astana,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_383,0
c_astore,aq_kasmira,aq_kasmira,aq_faith_atharvavedic,tribal_government,aq_chief_384,d_kasmira
c_astorga,aq_gallaecian,aq_gallaecian,aq_faith_celtic,tribal_government,aq_chief_385,0
c_astrakhan,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_386,0
c_astrakhanka,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_387,d_kazakh
c_asturias_de_oviedo,aq_asturian_ancient,aq_asturian_ancient,aq_faith_celtic,tribal_government,aq_chief_388,0
c_asturias_de_santillana,aq_cantabrian,aq_cantabrian,aq_faith_celtic,tribal_government,aq_chief_389,d_cantabria
c_aswan,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_390,d_al-said
c_asyut,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_391,d_al-said
c_atamansku,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_392,d_aqtobe
c_atbara,aq_kushite,aq_kushite,kushitism_pagan,tribal_government,aq_chief_393,d_makuria
c_atbasar,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_394,0
c_athlone,aq_eblanian,aq_eblanian,aq_faith_celtic,tribal_government,aq_chief_395,0
c_atholl,aq_caledonian,aq_caledonian,aq_faith_celtic,tribal_government,aq_chief_396,d_albany
c_atkarsk,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_397,0
c_attica,aq_hellenic,aq_hellenic,hellenic_pagan,tribal_government,aq_athens,0
c_attie,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_399,d_adiukru
c_atyrau,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_400,0
c_augsburg,aq_vindelician,aq_vindelician,aq_faith_celtic,tribal_government,aq_chief_401,d_augsburg
c_aunis,aq_santonian,aq_santonian,aq_faith_celtic,tribal_government,aq_chief_402,d_aquitaine
c_austisland,aq_germanic,aq_germanic,aq_faith_germanic,tribal_government,aq_chief_403,0
c_auvergne,aq_arvernian,aq_arvernian,aq_faith_celtic,tribal_government,aq_chief_404,0
c_auxerre,aq_aeduian,aq_aeduian,aq_faith_celtic,tribal_government,aq_chief_405,0
c_ava,aq_burman,aq_burman,aq_faith_asian,tribal_government,aq_chief_406,0
c_avalois,aq_aeduian,aq_aeduian,aq_faith_celtic,tribal_government,aq_chief_407,d_burgundy
c_aveiro,aq_lusitanian,aq_lusitanian,aq_faith_lusitanian,tribal_government,aq_chief_408,0
c_avila,aq_vaccaean,aq_vaccaean,aq_faith_celtic,tribal_government,aq_chief_409,0
c_aviovara,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_410,0
c_avlonas,aq_taulantian,aq_taulantian,aq_faith_balkan,tribal_government,aq_chief_411,d_dyrrachion
c_avranches,aq_aulercian,aq_aulercian,aq_faith_celtic,tribal_government,aq_chief_412,d_normandy
c_awa,aq_yayoi,aq_yayoi,aq_faith_asian,tribal_government,aq_chief_413,0
c_awaji,aq_yayoi,aq_yayoi,aq_faith_asian,tribal_government,aq_chief_414,d_nankaido
c_awjila,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_415,d_cyrenaica
c_awkar,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_416,0
c_awssa,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_417,0
c_aydhab,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_418,d_naqis
c_ayn_farah,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_419,0
c_ayodhya,aq_kosalan,aq_kosalan,aq_faith_shukla_yajurvedic,tribal_government,aq_chief_420,k_aq_nanda
c_ayrshire,aq_novantian,aq_novantian,aq_faith_celtic,tribal_government,aq_chief_421,d_galloway
c_aytos,aq_triballian,aq_triballian,aq_faith_balkan,tribal_government,aq_chief_422,0
c_az-dhahira,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_423,0
c_azas,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_424,d_togina
c_azov,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_425,0
c_azukki,aq_saharan,aq_saharan,aq_faith_libyan,tribal_government,aq_chief_426,d_adrar
c_azysia,aq_cappadocian,aq_cappadocian,aq_faith_ma,tribal_government,aq_chief_427,d_sebasteia
c_baalbek,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_428,d_damascus
c_babruysk,aq_slavic,aq_pripyatian,slavic_pagan,tribal_government,aq_chief_429,0
c_bacs,aq_pannonian,aq_pannonian,aq_faith_balkan,tribal_government,aq_chief_430,0
c_badajoz,aq_vettonian,aq_vettonian,aq_faith_lusitanian,tribal_government,aq_chief_431,0
c_badakhshan,aq_sogdian,aq_sogdian,mazdayasna,tribal_government,aq_chief_432,e_aq_persia
c_badaraya,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_433,d_baghdad
c_baden,aq_vindelician,aq_vindelician,aq_faith_celtic,tribal_government,aq_chief_434,0
c_badghis,aq_bactrian,aq_arian_early,mazdayasna,tribal_government,aq_chief_435,d_herat
c_badi,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_436,0
c_baduspan,persian,aq_hyrcanian,mazdayasna,tribal_government,aq_chief_437,d_tabaristan
c_baghdad,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_438,k_aq_persia_mesopotamia
c_bagrewand,aq_armenian,aq_armenian,aq_faith_anatolian,tribal_government,aq_chief_439,d_greater_armenia
c_baguirmi,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_440,0
c_bahnasa,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_441,d_al-said
c_bahriya,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_442,k_aq_egypt
c_baibalik,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_443,0
c_baigaluuls,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_444,0
c_baigaur,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_445,0
c_baihaq,aq_bactrian,aq_parthian_early,mazdayasna,tribal_government,aq_chief_446,d_nishapur
c_bailaqan,persian,aq_median,mazdayasna,tribal_government,aq_chief_447,d_azerbaijan
c_baima,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_448,0
c_baingoin,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_449,0
c_baisary,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_450,d_atyrau
c_baishan,aq_sinitic,aq_sinitic,aq_faith_chinese,tribal_government,aq_chief_451,0
c_baizhou,aq_baiyue,aq_nanyue_early,aq_faith_asian,tribal_government,aq_chief_452,0
c_bajura,aq_kirata,aq_kirata,aq_faith_himalayan,tribal_government,aq_chief_453,0
c_bakharz,aq_bactrian,aq_arian_early,mazdayasna,tribal_government,aq_chief_454,d_herat
c_bakhmut,aq_scythian,aq_scythian,aq_faith_steppe,nomad_government,aq_chief_455,0
c_bakriya,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_456,d_diyarbakr
c_balachev,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_457,0
c_balashagun,aq_saka,aq_tigraxauda,aq_faith_steppe,nomad_government,aq_chief_458,0
c_balgun,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_459,0
c_bali,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_460,0
c_balkh,aq_bactrian,aq_bactrian,mazdayasna,tribal_government,aq_chief_461,k_aq_persia_khorasan
c_balkonda,aq_andhra,aq_andhra,aq_faith_dravidian,tribal_government,aq_chief_462,0
c_balqa,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_463,0
c_bam,persian,persian,mazdayasna,tribal_government,aq_chief_464,d_kirman
c_bamberg,aq_suebian,aq_hermundurian,aq_faith_germanic,tribal_government,aq_chief_465,d_east_franconia
c_bambuk,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_466,0
c_bamian,aq_kambojan,aq_kambojan,aq_faith_steppe,tribal_government,aq_chief_467,d_kabul
c_bampur,persian,persian,mazdayasna,tribal_government,aq_chief_468,e_aq_persia
c_banavasi,aq_kadamba_early,aq_kadamba_early,aq_faith_dravidian,tribal_government,aq_chief_469,d_nulambavadi
c_banbar,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_470,0
c_bandhugadha,aq_atavi,aq_atavi,aq_faith_forest_indian,tribal_government,aq_chief_471,d_ratanpur
c_bandiagara,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_472,0
c_bangaon,aq_videha,aq_videha,aq_faith_shukla_yajurvedic,tribal_government,aq_chief_473,d_tirabhukti
c_bannu,aq_gandharan,aq_gandharan,aq_faith_rigvedic,tribal_government,aq_chief_474,d_gandhara
c_banre,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_475,d_baguirmi
c_baol,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_476,0
c_baqen,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_477,d_qamdo
c_baqlin,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_478,0
c_bar,aq_mediomatrician,aq_mediomatrician,aq_faith_celtic,tribal_government,aq_chief_479,0
c_baranya,aq_scordiscian,aq_scordiscian,aq_faith_celtic,tribal_government,aq_chief_480,0
c_barasuru,aq_atavi,aq_atavi,aq_faith_forest_indian,tribal_government,aq_chief_481,0
c_barbacadle,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_482,0
c_barcasag,aq_dacian,aq_dacian,aq_faith_zalmonian,tribal_government,aq_chief_483,0
c_barcelona,aq_ilercavonian,aq_ilercavonian,aq_faith_iberian,tribal_government,aq_chief_484,0
c_bardak,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_485,0
c_bargajan,aq_steppe_eastern,aq_donghu,aq_faith_asian,nomad_government,aq_chief_486,0
c_bari,aq_iapygian,aq_iapygian,aq_faith_italic,tribal_government,aq_chief_487,d_apulia
