county,old_culture,culture,faith,ruler,ruler_culture
c_al-arid,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_272,aq_arabian
c_al-asa,aq_sabaean,aq_sabaean,aq_faith_arabian,aq_chief_273,aq_sabaean
c_al-buhaira,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_274,aq_egyptian
c_al-gharbiya,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_275,aq_egyptian
c_al-haditha,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_276,aq_aramaic
c_al-hasa,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_277,aq_arabian
c_al_aqabah,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_278,aq_arabian
c_al_jawf,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_279,aq_arabian
c_aland,aq_germanic,aq_suionian,aq_faith_germanic,aq_chief_280,aq_suionian
c_alarcon,aq_iberian,aq_bastetanian,aq_faith_iberian,aq_chief_281,aq_bastetanian
c_albarracin,aq_iberian,aq_edetanian,aq_faith_iberian,aq_chief_282,aq_edetanian
c_albi,aq_gaulish,aq_volcian,aq_faith_celtic,aq_chief_283,aq_volcian
c_albret,aq_gaulish,aq_aquitani,aq_faith_iberian,aq_chief_284,aq_aquitani
c_alcacer_do_sal,aq_iberian,aq_lusitanian,aq_faith_lusitanian,aq_chief_285,aq_lusitanian
c_alcaniz,aq_iberian,aq_edetanian,aq_faith_iberian,aq_chief_286,aq_edetanian
c_alcaraz,aq_iberian,aq_bastetanian,aq_faith_iberian,aq_chief_287,aq_bastetanian
c_alencon,aq_gaulish,aq_aulercian,aq_faith_celtic,aq_chief_288,aq_aulercian
c_aleppo,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_289,aq_aramaic
c_alexandretta,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_290,aq_aramaic
c_alexandria,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_291,aq_egyptian
c_aley,aq_uralic,aq_uralic,finnish_pagan,aq_chief_292,aq_uralic
c_algeciras,aq_iberian,aq_turdetanian,aq_faith_iberian,aq_chief_293,aq_turdetanian
c_algier,aq_berber,aq_numidian_masaesylian,aq_faith_libyan,aq_chief_294,aq_numidian_masaesylian
c_alicante,aq_iberian,aq_contestanian,aq_faith_iberian,aq_chief_295,aq_contestanian
c_allai,aq_indo_aryan,aq_kasmira,aq_faith_atharvavedic,aq_chief_296,aq_kasmira
c_allaqi,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_297,aq_cushitic
c_allenstein,aq_baltic,aq_baltic,baltic_pagan,aq_chief_298,aq_baltic
c_almader,aq_iberian,aq_turdetanian,aq_faith_iberian,aq_chief_299,aq_turdetanian
c_almaty,aq_saka,aq_saka,aq_faith_steppe,aq_chief_300,aq_saka
c_almeria,aq_iberian,aq_bastetanian,aq_faith_iberian,aq_chief_301,aq_bastetanian
c_alodia,aq_kushite,aq_kushite,kushitism_pagan,aq_chief_302,aq_kushite
c_along,aq_tibetan,aq_tibetan,bon,aq_chief_303,aq_tibetan
c_alpsee,aq_gaulish,aq_vindelician,aq_faith_celtic,aq_chief_304,aq_vindelician
c_altay,aq_saka,aq_saka,aq_faith_steppe,aq_chief_305,aq_saka
c_alto_aragon,aq_iberian,aq_edetanian,aq_faith_iberian,aq_chief_306,aq_edetanian
c_aluksne,aq_baltic,aq_baltic,baltic_pagan,aq_chief_307,aq_baltic
c_alupa,aq_dravidian,aq_chera,aq_faith_murukan,aq_chief_308,aq_chera
c_alxa,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_309,aq_sinitic
c_amami,aq_austronesian,aq_austronesian,aq_faith_asian,aq_chief_310,aq_austronesian
c_amatlus,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_311,aq_saharan
c_amaya,aq_celtiberian,aq_cantabrian,aq_faith_celtic,aq_chief_312,aq_cantabrian
c_amdo,aq_tibetan,aq_tibetan,bon,aq_chief_313,aq_tibetan
c_amhara,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_314,aq_ethiopian
c_amida,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_315,aq_aramaic
c_amiens,aq_gaulish,aq_parisian,aq_faith_celtic,aq_chief_316,aq_parisian
c_amis,aq_austronesian,aq_austronesian,aq_faith_asian,aq_chief_317,aq_austronesian
c_amol,aq_bactrian,aq_bactrian,mazdayasna,aq_chief_318,aq_bactrian
c_amstetten,aq_gaulish,aq_noric,aq_faith_celtic,aq_chief_319,aq_noric
c_anbar,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_320,aq_aramaic
c_ancona,aq_italic,aq_picene,aq_faith_italic,aq_chief_321,aq_picene
c_andamans,aq_austronesian,aq_austronesian,aq_faith_asian,aq_chief_322,aq_austronesian
c_andong,aq_korean,aq_korean,aq_faith_asian,aq_chief_323,aq_korean
c_andujar,aq_iberian,aq_turdetanian,aq_faith_iberian,aq_chief_324,aq_turdetanian
c_angerburg,aq_baltic,aq_baltic,baltic_pagan,aq_chief_325,aq_baltic
c_angermanland,aq_germanic,aq_germanic,aq_faith_germanic,aq_chief_326,aq_germanic
c_angkor,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,aq_chief_327,aq_mon_khmer
c_angkor_borey,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,aq_chief_328,aq_mon_khmer
c_anglesey,aq_brythonic,aq_ordovician,aq_faith_celtic,aq_chief_329,aq_ordovician
c_angot,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_330,aq_ethiopian
c_angouleme,aq_gaulish,aq_santonian,aq_faith_celtic,aq_chief_331,aq_santonian
c_angus,aq_pictish,aq_caledonian,aq_faith_celtic,aq_chief_332,aq_caledonian
c_anja,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_333,aq_tagar
c_anjou,aq_gaulish,aq_andecavian,aq_faith_celtic,aq_chief_334,aq_andecavian
c_anket,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_335,aq_sarmatian
c_annaba,aq_punic,aq_numidian_massylian,aq_faith_libyan,aq_chief_336,aq_numidian_massylian
c_annandale,aq_pictish,aq_novantian,aq_faith_celtic,aq_chief_337,aq_novantian
c_ansbach,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_338,aq_suebian
c_ansongo,aq_west_african,aq_west_african,west_african_pagan,aq_chief_339,aq_west_african
c_antiocheia,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_340,aq_aramaic
c_antipatreia,aq_illyrian,aq_taulantian,aq_faith_balkan,aq_chief_341,aq_taulantian
c_antwerpen,aq_germanic,aq_menapian,aq_faith_celtic,aq_chief_342,aq_menapian
c_anzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_343,aq_sinitic
c_aosta,aq_gaulish,aq_allobrogian,aq_faith_celtic,aq_chief_344,aq_allobrogian
c_aowin,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_345,aq_forest_african
c_apahunik,aq_armenian,aq_armenian,aq_faith_anatolian,aq_chief_346,aq_armenian
c_apulia,aq_italic,aq_iapygian,aq_faith_italic,aq_chief_347,aq_iapygian
c_aqenganggyai,aq_tibetan,aq_tibetan,bon,aq_chief_348,aq_tibetan
c_aqiq,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_349,aq_arabian
c_aqtobe,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_350,aq_sarmatian
c_aquileia,aq_venetic,aq_venetic,aq_faith_italic,aq_chief_351,aq_venetic
c_arad,aq_gaulish,aq_scordiscian,aq_faith_celtic,aq_chief_352,aq_scordiscian
c_aral_karakum,aq_saka,aq_saka,aq_faith_steppe,aq_chief_353,aq_saka
c_aralkizil,aq_saka,aq_saka,aq_faith_steppe,aq_chief_354,aq_saka
c_aran,aq_persian,aq_persian,mazdayasna,aq_chief_355,aq_persian
c_arawan,aq_west_african,aq_west_african,west_african_pagan,aq_chief_356,aq_west_african
c_arbanon,aq_illyrian,aq_taulantian,aq_faith_balkan,aq_chief_357,aq_taulantian
c_arborea,aq_italic,aq_nuragic,aq_faith_nuragic,aq_chief_358,aq_nuragic
c_ardabil,aq_persian,aq_persian,mazdayasna,aq_chief_359,aq_persian
c_ardestan,aq_persian,aq_persian,mazdayasna,aq_chief_360,aq_persian
c_arezzo,aq_etruscan,aq_etruscan,aq_faith_etruscan,aq_chief_361,aq_etruscan
c_argyll,aq_pictish,aq_epidian,aq_faith_celtic,aq_chief_362,aq_epidian
c_arigh,aq_berber,aq_gaetulian,aq_faith_libyan,aq_chief_363,aq_gaetulian
c_ariksar,aq_tibetan,aq_tibetan,bon,aq_chief_364,aq_tibetan
c_arkalyk,aq_saka,aq_saka,aq_faith_steppe,aq_chief_365,aq_saka
c_arkat,aq_saka,aq_saka,aq_faith_steppe,aq_chief_366,aq_saka
c_armagnac,aq_gaulish,aq_aquitani,aq_faith_iberian,aq_chief_367,aq_aquitani
c_arnhem,aq_germanic,aq_chaucan,aq_faith_germanic,aq_chief_368,aq_chaucan
c_arnsberg,aq_germanic,aq_treverian,aq_faith_celtic,aq_chief_369,aq_treverian
c_aror,aq_indo_aryan,aq_saindhava,aq_faith_atharvavedic,aq_chief_370,aq_saindhava
c_arrajan,aq_persian,aq_persian,mazdayasna,aq_chief_371,aq_persian
c_aru,aq_austronesian,aq_austronesian,aq_faith_asian,aq_chief_372,aq_austronesian
c_arusi,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_373,aq_cushitic
c_arzhan,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_374,aq_tagar
c_asfi,aq_berber,aq_maurian,aq_faith_libyan,aq_chief_375,aq_maurian
c_ashir,aq_berber,aq_numidian_masaesylian,aq_faith_libyan,aq_chief_376,aq_numidian_masaesylian
c_ashli,aq_uralic,aq_uralic,finnish_pagan,aq_chief_377,aq_uralic
c_ashmaka,aq_dravidian,aq_kadamba_early,aq_faith_dravidian,aq_chief_378,aq_kadamba_early
c_asir,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_379,aq_arabian
c_asirgarh,aq_indo_aryan,aq_anupa,aq_faith_yaksha_naga,aq_chief_380,aq_anupa
c_asni,aq_indo_aryan,aq_vatsa,aq_faith_krishna_yajurvedic,aq_chief_381,aq_vatsa
c_aso,aq_tibetan,aq_tibetan,bon,aq_chief_382,aq_tibetan
c_astana,aq_saka,aq_saka,aq_faith_steppe,aq_chief_383,aq_saka
c_astore,aq_indo_aryan,aq_kasmira,aq_faith_atharvavedic,aq_chief_384,aq_kasmira
c_astorga,aq_celtiberian,aq_gallaecian,aq_faith_celtic,aq_chief_385,aq_gallaecian
c_astrakhan,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_386,aq_sarmatian
c_astrakhanka,aq_saka,aq_saka,aq_faith_steppe,aq_chief_387,aq_saka
c_asturias_de_oviedo,aq_celtiberian,aq_asturian_ancient,aq_faith_celtic,aq_chief_388,aq_asturian_ancient
c_asturias_de_santillana,aq_celtiberian,aq_cantabrian,aq_faith_celtic,aq_chief_389,aq_cantabrian
c_aswan,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_390,aq_egyptian
c_asyut,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_391,aq_egyptian
c_atamansku,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_392,aq_sarmatian
c_atbara,aq_kushite,aq_kushite,kushitism_pagan,aq_chief_393,aq_kushite
c_atbasar,aq_saka,aq_saka,aq_faith_steppe,aq_chief_394,aq_saka
c_athlone,aq_goidelic,aq_eblanian,aq_faith_celtic,aq_chief_395,aq_eblanian
c_atholl,aq_pictish,aq_caledonian,aq_faith_celtic,aq_chief_396,aq_caledonian
c_atkarsk,aq_uralic,aq_uralic,finnish_pagan,aq_chief_397,aq_uralic
c_attica,aq_hellenic,aq_hellenic,hellenic_pagan,aq_athens,aq_hellenic
c_attie,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_399,aq_forest_african
c_atyrau,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_400,aq_sarmatian
c_augsburg,aq_gaulish,aq_vindelician,aq_faith_celtic,aq_chief_401,aq_vindelician
c_aunis,aq_gaulish,aq_santonian,aq_faith_celtic,aq_chief_402,aq_santonian
c_austisland,aq_germanic,aq_germanic,aq_faith_germanic,aq_chief_403,aq_germanic
c_auvergne,aq_gaulish,aq_arvernian,aq_faith_celtic,aq_chief_404,aq_arvernian
c_auxerre,aq_gaulish,aq_aeduian,aq_faith_celtic,aq_chief_405,aq_aeduian
c_ava,aq_burman,aq_burman,aq_faith_asian,aq_chief_406,aq_burman
c_avalois,aq_gaulish,aq_aeduian,aq_faith_celtic,aq_chief_407,aq_aeduian
c_aveiro,aq_celtiberian,aq_lusitanian,aq_faith_lusitanian,aq_chief_408,aq_lusitanian
c_avila,aq_celtiberian,aq_vaccaean,aq_faith_celtic,aq_chief_409,aq_vaccaean
c_aviovara,aq_sami,aq_sami,finnish_pagan,aq_chief_410,aq_sami
c_avlonas,aq_illyrian,aq_taulantian,aq_faith_balkan,aq_chief_411,aq_taulantian
c_avranches,aq_gaulish,aq_aulercian,aq_faith_celtic,aq_chief_412,aq_aulercian
c_awa,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_413,aq_yayoi
c_awaji,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_414,aq_yayoi
c_awjila,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_415,aq_egyptian
c_awkar,aq_west_african,aq_west_african,west_african_pagan,aq_chief_416,aq_west_african
c_awssa,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_417,aq_cushitic
c_aydhab,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_418,aq_cushitic
c_ayn_farah,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_419,aq_central_african
c_ayodhya,aq_indo_aryan,aq_kosalan,aq_faith_shukla_yajurvedic,aq_chief_420,aq_kosalan
c_ayrshire,aq_pictish,aq_novantian,aq_faith_celtic,aq_chief_421,aq_novantian
c_aytos,aq_thracian,aq_triballian,aq_faith_balkan,aq_chief_422,aq_triballian
c_az-dhahira,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_423,aq_arabian
c_azas,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_424,aq_tagar
c_azov,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_425,aq_sarmatian
c_azukki,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_426,aq_saharan
c_azysia,aq_anatolian,aq_cappadocian,aq_faith_ma,aq_chief_427,aq_cappadocian
c_baalbek,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_428,aq_aramaic
c_babruysk,aq_slavic,aq_slavic,slavic_pagan,aq_chief_429,aq_slavic
c_bacs,aq_gaulish,aq_pannonian,aq_faith_balkan,aq_chief_430,aq_pannonian
c_badajoz,aq_iberian,aq_vettonian,aq_faith_lusitanian,aq_chief_431,aq_vettonian
c_badakhshan,aq_sogdian,aq_sogdian,mazdayasna,aq_chief_432,aq_sogdian
c_badaraya,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_433,aq_aramaic
c_baden,aq_gaulish,aq_vindelician,aq_faith_celtic,aq_chief_434,aq_vindelician
c_badghis,aq_bactrian,aq_bactrian,mazdayasna,aq_chief_435,aq_bactrian
c_badi,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_436,aq_cushitic
c_baduspan,aq_persian,aq_persian,mazdayasna,aq_chief_437,aq_persian
c_baghdad,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_438,aq_aramaic
c_bagrewand,aq_armenian,aq_armenian,aq_faith_anatolian,aq_chief_439,aq_armenian
c_baguirmi,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_440,aq_central_african
c_bahnasa,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_441,aq_egyptian
c_bahriya,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_442,aq_egyptian
c_baibalik,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_443,aq_steppe_eastern
c_baigaluuls,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_444,aq_steppe_eastern
c_baigaur,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,aq_chief_445,aq_mon_khmer
c_baihaq,aq_bactrian,aq_bactrian,mazdayasna,aq_chief_446,aq_bactrian
c_bailaqan,aq_persian,aq_persian,mazdayasna,aq_chief_447,aq_persian
c_baima,aq_tibetan,aq_tibetan,bon,aq_chief_448,aq_tibetan
c_baingoin,aq_tibetan,aq_tibetan,bon,aq_chief_449,aq_tibetan
c_baisary,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_450,aq_sarmatian
c_baishan,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_451,aq_sinitic
c_baizhou,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_452,aq_baiyue
c_bajura,aq_himalayan,aq_kirata,aq_faith_himalayan,aq_chief_453,aq_kirata
c_bakharz,aq_bactrian,aq_bactrian,mazdayasna,aq_chief_454,aq_bactrian
c_bakhmut,aq_scythian,aq_scythian,aq_faith_steppe,aq_chief_455,aq_scythian
c_bakriya,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_456,aq_aramaic
c_balachev,aq_uralic,aq_uralic,finnish_pagan,aq_chief_457,aq_uralic
c_balashagun,aq_saka,aq_saka,aq_faith_steppe,aq_chief_458,aq_saka
c_balgun,aq_saka,aq_saka,aq_faith_steppe,aq_chief_459,aq_saka
c_bali,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_460,aq_cushitic
c_balkh,aq_bactrian,aq_bactrian,mazdayasna,aq_chief_461,aq_bactrian
c_balkonda,aq_dravidian,aq_andhra,aq_faith_dravidian,aq_chief_462,aq_andhra
c_balqa,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_463,aq_arabian
c_bam,aq_persian,aq_persian,mazdayasna,aq_chief_464,aq_persian
c_bamberg,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_465,aq_suebian
c_bambuk,aq_west_african,aq_west_african,west_african_pagan,aq_chief_466,aq_west_african
c_bamian,aq_bactrian,aq_kambojan,aq_faith_steppe,aq_chief_467,aq_kambojan
c_bampur,aq_persian,aq_persian,mazdayasna,aq_chief_468,aq_persian
c_banavasi,aq_dravidian,aq_kadamba_early,aq_faith_dravidian,aq_chief_469,aq_kadamba_early
c_banbar,aq_tibetan,aq_tibetan,bon,aq_chief_470,aq_tibetan
c_bandhugadha,aq_indo_aryan,aq_atavi,aq_faith_forest_indian,aq_chief_471,aq_atavi
c_bandiagara,aq_west_african,aq_west_african,west_african_pagan,aq_chief_472,aq_west_african
c_bangaon,aq_magadhan,aq_videha,aq_faith_shukla_yajurvedic,aq_chief_473,aq_videha
c_bannu,aq_indo_aryan,aq_gandharan,aq_faith_rigvedic,aq_chief_474,aq_gandharan
c_banre,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_475,aq_central_african
c_baol,aq_west_african,aq_west_african,west_african_pagan,aq_chief_476,aq_west_african
c_baqen,aq_tibetan,aq_tibetan,bon,aq_chief_477,aq_tibetan
c_baqlin,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_478,aq_cushitic
c_bar,aq_germanic,aq_mediomatrician,aq_faith_celtic,aq_chief_479,aq_mediomatrician
c_baranya,aq_gaulish,aq_scordiscian,aq_faith_celtic,aq_chief_480,aq_scordiscian
c_barasuru,aq_indo_aryan,aq_atavi,aq_faith_forest_indian,aq_chief_481,aq_atavi
c_barbacadle,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_482,aq_cushitic
c_barcasag,aq_gaulish,aq_dacian,aq_faith_zalmonian,aq_chief_483,aq_dacian
c_barcelona,aq_iberian,aq_ilercavonian,aq_faith_iberian,aq_chief_484,aq_ilercavonian
c_bardak,aq_uralic,aq_uralic,finnish_pagan,aq_chief_485,aq_uralic
c_bargajan,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_486,aq_steppe_eastern
c_bari,aq_italic,aq_iapygian,aq_faith_italic,aq_chief_487,aq_iapygian
c_barkam,aq_tibetan,aq_tibetan,bon,aq_chief_488,aq_tibetan
c_barkul,aq_saka,aq_saka,aq_faith_steppe,aq_chief_489,aq_saka
c_barlad,aq_daco_getic,aq_getian,aq_faith_zalmonian,aq_chief_490,aq_getian
c_barma,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_491,aq_central_african
c_barnaul,aq_uralic,aq_uralic,finnish_pagan,aq_chief_492,aq_uralic
c_barqa,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_493,aq_egyptian
c_bars,aq_gaulish,aq_gaulish,aq_faith_celtic,aq_chief_494,aq_gaulish
c_barsuki,aq_saka,aq_saka,aq_faith_steppe,aq_chief_495,aq_saka
c_bartenstein,aq_baltic,aq_baltic,baltic_pagan,aq_chief_496,aq_baltic
c_basagha,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_497,aq_sarmatian
c_basra,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_498,aq_aramaic
c_bassa,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_499,aq_forest_african
c_bastia,aq_italic,aq_corsican,aq_faith_nuragic,aq_chief_500,aq_corsican
c_batang,aq_tibetan,aq_tibetan,bon,aq_chief_501,aq_tibetan
c_batiha,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_502,aq_aramaic
c_batina,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_503,aq_arabian
c_batn_al-hajar,aq_kushite,aq_kushite,kushitism_pagan,aq_chief_504,aq_kushite
c_batticaloa,aq_lankan,aq_lankan,aq_faith_rigvedic,aq_chief_505,aq_lankan
c_bauchi,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_506,aq_forest_african
c_baxoi,aq_tibetan,aq_tibetan,bon,aq_chief_507,aq_tibetan
c_baydhabo,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_508,aq_cushitic
c_bayeux,aq_gaulish,aq_aulercian,aq_faith_celtic,aq_chief_509,aq_aulercian
c_bazarka,aq_saka,aq_saka,aq_faith_steppe,aq_chief_510,aq_saka
c_bazhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_511,aq_sinitic
c_bazin,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_512,aq_cushitic
c_bearn,aq_gaulish,aq_aquitani,aq_faith_iberian,aq_chief_513,aq_aquitani
c_beaumont,aq_gaulish,aq_parisian,aq_faith_celtic,aq_chief_514,aq_parisian
c_bedford,aq_brythonic,aq_trinovantian,aq_faith_celtic,aq_chief_515,aq_trinovantian
c_begemder,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_516,aq_ethiopian
c_begho,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_517,aq_forest_african
c_behabad,aq_persian,aq_persian,mazdayasna,aq_chief_518,aq_persian
c_beirut,aq_punic,aq_punic,aq_faith_punic,aq_straton,aq_punic
c_beizhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_520,aq_sinitic
c_beja,aq_iberian,aq_lusitanian,aq_faith_lusitanian,aq_chief_521,aq_lusitanian
c_bejaia,aq_berber,aq_numidian_massylian,aq_faith_libyan,aq_chief_522,aq_numidian_massylian
c_bekdas,aq_saka,aq_saka,aq_faith_steppe,aq_chief_523,aq_saka
c_bekes,aq_gaulish,aq_dacian,aq_faith_zalmonian,aq_chief_524,aq_dacian
c_beksima,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_525,aq_sarmatian
c_belebey,aq_uralic,aq_uralic,finnish_pagan,aq_chief_526,aq_uralic
c_bellac,aq_gaulish,aq_aeduian,aq_faith_celtic,aq_chief_527,aq_aeduian
c_belogorje,aq_uralic,aq_uralic,finnish_pagan,aq_chief_528,aq_uralic
c_beloozero,aq_finnic,aq_finnic,finnish_pagan,aq_chief_529,aq_finnic
c_belz,aq_slavic,aq_slavic,slavic_pagan,aq_chief_530,aq_slavic
c_bena,aq_west_african,aq_west_african,west_african_pagan,aq_chief_531,aq_west_african
c_benavente,aq_celtiberian,aq_vaccaean,aq_faith_celtic,aq_chief_532,aq_vaccaean
c_benevento,aq_italic,aq_samnite,aq_faith_mefitis,aq_chief_533,aq_samnite
c_benin,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_534,aq_forest_african
c_beograd,aq_illyrian,aq_dardanian,aq_faith_balkan,aq_chief_535,aq_dardanian
c_berbera,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_536,aq_cushitic
c_berchtesgaden,aq_gaulish,aq_noric,aq_faith_celtic,aq_chief_537,aq_noric
c_bereg,aq_gaulish,aq_gaulish,aq_faith_celtic,aq_chief_538,aq_gaulish
c_berent,aq_germanic,aq_gutnian,aq_faith_germanic,aq_chief_539,aq_gutnian
c_berestye,aq_slavic,aq_slavic,slavic_pagan,aq_chief_540,aq_slavic
c_bergh,aq_germanic,aq_treverian,aq_faith_celtic,aq_chief_541,aq_treverian
c_berkshire,aq_brythonic,aq_dobunnian,aq_faith_celtic,aq_chief_542,aq_dobunnian
c_berlin,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_543,aq_suebian
c_bern,aq_gaulish,aq_helvetian,aq_faith_celtic,aq_chief_544,aq_helvetian
c_beroe,aq_thracian,aq_odrysian,aq_faith_balkan,aq_chief_545,aq_odrysian
c_berry,aq_gaulish,aq_biturigian,aq_faith_celtic,aq_chief_546,aq_biturigian
c_berta,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_547,aq_ethiopian
c_besancon,aq_gaulish,aq_helvetian,aq_faith_celtic,aq_chief_548,aq_helvetian
c_beshbalik,aq_saka,aq_saka,aq_faith_steppe,aq_chief_549,aq_saka
c_besinada,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_550,aq_sarmatian
c_beszterce,aq_gaulish,aq_dacian,aq_faith_zalmonian,aq_chief_551,aq_dacian
c_bethen,aq_slavic,aq_slavic,slavic_pagan,aq_chief_552,aq_slavic
c_betpa,aq_saka,aq_saka,aq_faith_steppe,aq_chief_553,aq_saka
c_bezichi,aq_finnic,aq_finnic,finnish_pagan,aq_chief_554,aq_finnic
c_beziers,aq_gaulish,aq_volcian,aq_faith_celtic,aq_chief_555,aq_volcian
c_bhakkar,aq_indo_aryan,aq_saindhava,aq_faith_atharvavedic,aq_chief_556,aq_saindhava
c_bhaktapur,aq_himalayan,aq_kirata,aq_faith_himalayan,aq_chief_557,aq_kirata
c_bhera,aq_indo_aryan,aq_madra,aq_faith_rigvedic,aq_chief_558,aq_madra
c_bhumilka,aq_indo_aryan,aq_saurashtra,aq_faith_samavedic,aq_chief_559,aq_saurashtra
c_bianzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_wei,aq_sinitic
c_bigorre,aq_gaulish,aq_aquitani,aq_faith_iberian,aq_chief_561,aq_aquitani
c_bihar,aq_gaulish,aq_dacian,aq_faith_zalmonian,aq_chief_562,aq_dacian
c_biia,aq_uralic,aq_uralic,finnish_pagan,aq_chief_563,aq_uralic
c_bikrampur,aq_gangetic,aq_vanga,aq_faith_yaksha_naga,aq_chief_564,aq_vanga
c_bilizma,aq_berber,aq_numidian_massylian,aq_faith_libyan,aq_chief_565,aq_numidian_massylian
c_bilma,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_566,aq_saharan
