county_id,source_county_name,implemented_county_name,de_jure_duchy,de_jure_kingdom,top_realm,holder,government,source_basis
c_SuMa_banggai,Banggai,Banggai,d_SuMa_tompotika,k_sulawesi,c_SuMa_banggai,aq_chief_198,tribal_government,K
c_SuMa_banggai_utara,Banggai Utara,Banggai Utara,d_SuMa_tompotika,k_sulawesi,c_SuMa_banggai_utara,aq_chief_199,tribal_government,K
c_SuMa_buru-sula,Buru-Sula,Buru-Sula,d_SuMa_maluku,k_maluku,c_SuMa_buru-sula,aq_chief_200,tribal_government,K
c_SuMa_butun,Butun,Butun,d_SuMa_konawe,k_sulawesi,c_SuMa_butun,aq_chief_201,tribal_government,K
c_SuMa_gorontalo,Gorontalo,Gorontalo,d_SuMa_minahasa,k_sulawesi,c_SuMa_gorontalo,aq_chief_202,tribal_government,K
c_SuMa_konawe,Konawe,Konawe,d_SuMa_konawe,k_sulawesi,c_SuMa_konawe,aq_chief_203,tribal_government,K
c_SuMa_luwu,Luwu,Luwu,d_SuMa_luwu,k_sulawesi,c_SuMa_luwu,aq_chief_204,tribal_government,K
c_SuMa_mori,Mori,Mori,d_SuMa_tompotika,k_sulawesi,c_SuMa_mori,aq_chief_205,tribal_government,K
c_SuMa_moronene,Moronene,Moronene,d_SuMa_konawe,k_sulawesi,c_SuMa_moronene,aq_chief_206,tribal_government,K
c_SuMa_raja_ampat,Raja Ampat,Raja Ampat,d_SuMa_maluku,k_maluku,c_SuMa_raja_ampat,aq_chief_207,tribal_government,K
c_SuMa_sampaga,Sampaga,Sampaga,d_SuMa_luwu,k_sulawesi,c_SuMa_sampaga,aq_chief_208,tribal_government,K
c_SuMa_seram,Seram,Seram,d_SuMa_maluku,k_maluku,c_SuMa_seram,aq_chief_209,tribal_government,K
c_SuMa_siang,Siang,Siang,d_SuMa_luwu,k_sulawesi,c_SuMa_siang,aq_chief_210,tribal_government,K
c_SuMa_tamboeko,Tamboeko,Tamboeko,d_SuMa_konawe,k_sulawesi,c_SuMa_tamboeko,aq_chief_211,tribal_government,K
c_SuMa_ternate,Ternate,Ternate,d_SuMa_halmahera,k_maluku,c_SuMa_ternate,aq_chief_212,tribal_government,K
c_SuMa_tidore,Tidore,Tidore,d_SuMa_halmahera,k_maluku,c_SuMa_tidore,aq_chief_213,tribal_government,K
c_SuMa_wenang,Wenang,Wenang,d_SuMa_minahasa,k_sulawesi,c_SuMa_wenang,aq_chief_214,tribal_government,K
c_THAI_phetchaburi,Phetchaburi,Phetchaburi,d_tun_sun,k_dvaravati,c_THAI_phetchaburi,aq_chief_215,tribal_government,K
c_THAI_takua_pa,Takua Pa,Takua Pa,d_MAL_langkasuka,k_hujung_medini,c_THAI_takua_pa,aq_chief_216,tribal_government,K
c_THAI_tambralinga,Tambralinga,Tambralinga,d_MAL_langkasuka,k_hujung_medini,c_THAI_tambralinga,aq_chief_217,tribal_government,K
c_THAI_tenasserim,Tenasserim,Tenasserim,d_tun_sun,k_dvaravati,c_THAI_tenasserim,aq_chief_218,tribal_government,K
c_aachen,Aachen,Eburones,d_julich,k_lotharingia,c_aachen,aq_chief_219,tribal_government,A/R
c_aalborg,Aalborg,Cimbria,d_jylland,k_denmark,c_aalborg,aq_chief_220,tribal_government,R
c_aargau,Aargau,Helvetii,d_transjurania,k_burgundy,c_aargau,aq_chief_221,tribal_government,A/R
c_aarhus,Aarhus,Cimbria,d_jylland,k_denmark,c_aarhus,aq_chief_222,tribal_government,R
c_abakan,Abakan,Abakan,d_khakass_hollow,k_khakassia,c_abakan,aq_chief_223,tribal_government,K
c_abauj,Abauj,Carpathian Celts,d_ungvar,k_hungary,c_abauj,aq_chief_224,tribal_government,R
c_abbadan,Abbadan,Susiana,d_khuzestan,k_aq_persia_persia,e_aq_persia,aq_chief_225,tribal_government,R
c_abivard,Abivard,Parthia,d_nasa,k_aq_persia_khorasan,e_aq_persia,aq_chief_226,tribal_government,R
c_abkhazia,Abkhazia,Colchis,d_abkhazia,k_georgia,c_abkhazia,aq_chief_227,tribal_government,R
c_ablastha,Ablastha,Cappadocia,d_sebasteia,k_aq_persia_cappadocia,e_aq_persia,aq040_local_ablastha,tribal_government,R
c_abomey,Abomey,Abomey,d_ibadan,k_yorubaland,c_abomey,aq_chief_229,tribal_government,K
c_abruzzi,Abruzzi,Umbria,d_spoleto,k_romagna,c_abruzzi,aq_chief_230,tribal_government,R
c_abu_hammad,Abu Hammad,Abu Hammad,d_shamir,k_aq_kush,k_aq_kush,aq_chief_231,tribal_government,K
c_abugan,Abugan,Abugan,d_kush-murun,k_qara_dala,c_abugan,aq_chief_232,nomad_government,K
c_abwab,Abwab,Abwab,d_makuria,k_aq_kush,k_aq_kush,aq_chief_233,tribal_government,K
c_abydos,Abydos,Abydos,d_aq040_hellespont,k_aq_persia_nikaea,e_aq_persia,aq_chief_234,tribal_government,A/R
c_acalapura,Acalapura,Vidharba,d_vidharba,k_maharastra,c_acalapura,aq_chief_235,tribal_government,R
c_acampse,Acampse,Colchis,d_tao-klarjeti,k_georgia,c_acampse,aq_chief_236,tribal_government,R
c_achaia,Achaia,Achaea,d_aq_tribe_achaia_achaia,k_hellas,c_achaia,aq_chief_237,tribal_government,A/R
c_achu,Achu,Saka,d_kokturgay,k_cuman,c_achu,aq_chief_238,nomad_government,R
c_acre,Acre,Akko,d_urdunn,k_aq_persia_jerusalem,e_aq_persia,aq_chief_239,tribal_government,A/R
c_adanse,Adanse,Adanse,d_ashanti,k_akan,c_adanse,aq_chief_240,tribal_government,K
c_adoni,Kampili,Nulambavadi,d_nulambavadi,k_karnata,c_adoni,aq_chief_241,tribal_government,R
c_adrianopolis,Adrianopolis,Odrysia,d_philippopolis,k_aq_thrace,k_aq_thrace,aq_thrace,tribal_government,A/R
c_aeolis,Aeolis,Aeolis,d_ephese,k_aq_persia_lydia,e_aq_persia,aq_chief_243,tribal_government,A/R
c_aetolia,Aetolia,Aetolia,d_aq040_epirus_epirus,k_epirus,c_aetolia,aq_chief_244,tribal_government,A/R
c_afar,Afar,Afar,d_danakil,k_adal,c_afar,aq_chief_245,tribal_government,K
c_afram,Afram,Afram,d_eweland,k_akan,c_afram,aq_chief_246,tribal_government,K
c_agadir,Agadir,Gaetulia,d_sous,k_maghreb,c_agadir,aq_chief_247,tribal_government,A/R
c_agairik,Agairik,Saka,d_akaltay,k_dzungaria,c_agairik,aq_chief_248,nomad_government,R
c_agaw_meder,Agaw-Meder,Agaw-Meder,d_gojjam,k_abyssinia,c_agaw_meder,aq_chief_249,tribal_government,K
c_agdeside,Vestr Agðir,Scandia,d_agder,k_norway,c_agdeside,aq_chief_250,tribal_government,R
c_agenais,Agen,Nitiobriges,d_gascogne,k_france,c_agenais,aq_chief_251,tribal_government,A/R
c_agrigento,Castrogiovanni,Henna,d_sicily,k_aq_syracuse,k_aq_syracuse,aq_chief_252,tribal_government,A/R
c_ahqaf,Ahqaf,Hadramaut,d_hadramawt,k_aq040_hadramaut,k_aq040_hadramaut,aq_chief_253,tribal_government,R
c_ahvaz,Ahvaz,Susiana,d_khuzestan,k_aq_persia_persia,e_aq_persia,aq_chief_254,tribal_government,A/R
c_aigun,Aigun,Saka,d_kentarlau,k_kipchak,c_aigun,aq_chief_255,nomad_government,R
c_ailech,Ailech,Ulaid,d_ulster,k_ireland,c_ailech,aq_chief_256,tribal_government,R
c_ain_galakka,Ain Galakka,Garamantia,d_tibesti,k_sahara,c_ain_galakka,aq_chief_257,tribal_government,R
c_aintab,Aintab,Commagene,d_edessa,k_aq_persia_syria,e_aq_persia,aq_chief_258,tribal_government,A/R
c_air,Air,Garamantia,d_air,k_sahara,c_air,aq_chief_259,tribal_government,R
c_airyuk,Airyuk,Dahae,d_barsuki,k_oghuz_il,c_airyuk,aq_chief_260,nomad_government,R
c_ajaccio,Ajaccio,Corsii,d_corsica,k_sardinia,c_ajaccio,aq_chief_261,tribal_government,A/R
c_ajayameru,Ajayameru,Matsya,d_ajmer,k_rajputana,c_ajayameru,aq_chief_262,tribal_government,R
c_ak-dzulpas,Ak-Dzulpas,Dahae,d_aral_il,k_oghuz_il,c_ak-dzulpas,aq_chief_263,nomad_government,R
c_ak-taylak,Ak-Taylak,Saka,d_degelen,k_kipchak,c_ak-taylak,aq_chief_264,nomad_government,R
c_akhadid,Akhadid,Babylonia,d_kufa,k_aq_persia_mesopotamia,e_aq_persia,aq_chief_265,tribal_government,R
c_aki,Aki,Aki,d_west_sanyodo,k_yamato,c_aki,aq_chief_266,tribal_government,K
c_akkel,Akkel,Sápmi,d_giemajohka,k_sapmi,c_akkel,aq_chief_267,tribal_government,R
c_akkityk,Akkityk,Dahae,d_jemba,k_oghuz_il,c_akkityk,aq_chief_268,nomad_government,R
c_aksay,Aksay,Aksay,d_aksay,k_amdo,c_aksay,aq_chief_269,tribal_government,K
c_aksu,Aksu,Kashgar,d_kashgar,k_khotan,c_aksu,aq_chief_270,tribal_government,R
c_aksuyek,Aksuyek,Saka,d_zhetysu,k_zhetysu,c_aksuyek,aq_chief_271,nomad_government,R
c_al-arid,Al-'Arid,Arabia Interior,d_yamama,k_arabia,c_al-arid,aq_chief_272,tribal_government,R
c_al-asa,Al-As'a',Hadramaut,d_mahra,k_yemen,c_al-asa,aq_chief_273,tribal_government,R
c_al-buhaira,Al-Buhaira,Lower Egypt,d_delta,k_aq_egypt,k_aq_egypt,aq_chief_274,tribal_government,A/R
c_al-gharbiya,Al-Gharbiya,Lower Egypt,d_delta,k_aq_egypt,k_aq_egypt,aq_chief_275,tribal_government,A/R
c_al-haditha,al-Haditha,Mesopotamia,d_euphrates,k_aq_persia_jazira,e_aq_persia,aq_chief_276,tribal_government,R
c_al-hasa,Al-Hasa,Gerrha,d_al-hasa,k_arabia,c_al-hasa,aq_chief_277,tribal_government,A/R
c_al_aqabah,Al-Aqabah,Ayla Region,d_shammar,k_arabia,c_al_aqabah,aq_chief_278,tribal_government,A/R
c_al_jawf,Al-Jawf,Dumat al-Jandal,d_jawf,k_arabia,c_al_jawf,aq_chief_279,tribal_government,A/R
c_aland,Aland,Suiones,d_svealand,k_sweden,c_aland,aq_chief_280,tribal_government,R
c_alarcon,Alarcon,Olcades,d_murcia,k_valencia,c_alarcon,aq_chief_281,tribal_government,A/R
c_albarracin,Albarracin,Celtiberi,d_aragon,k_aragon,c_albarracin,aq_chief_282,tribal_government,A/R
c_albi,Albi,Ruteni,d_languedoc,k_france,c_albi,aq_chief_283,tribal_government,A/R
c_albret,Albret,Aquitania,d_gascogne,k_france,c_albret,aq_chief_284,tribal_government,R
c_alcacer_do_sal,Alcacer do Sal,Bevipo,d_beja,k_badajoz,c_alcacer_do_sal,aq_chief_285,tribal_government,A/R
c_alcaniz,Alcaniz,Celtiberia,d_aragon,k_aragon,c_alcaniz,aq_chief_286,tribal_government,R
c_alcaraz,Alcaraz,Oretani,d_murcia,k_valencia,c_alcaraz,aq_chief_287,tribal_government,A/R
c_alencon,Alençon,Armorica,d_normandy,k_france,c_alencon,aq_chief_288,tribal_government,R
c_aleppo,Aleppo,Halab,d_aleppo,k_aq_persia_syria,e_aq_persia,aq_chief_289,tribal_government,A/R
c_alexandretta,Alexandretta,Issos Region,d_antioch,k_aq_persia_syria,e_aq_persia,aq_chief_290,tribal_government,A/R
c_alexandria,Alexandria,Rhakotis,d_alexandria,k_aq_egypt,k_aq_egypt,aq_chief_291,tribal_government,A/R
c_aley,Aley,Aley,d_aley,k_ob,c_aley,aq_chief_292,tribal_government,K
c_algeciras,Algeciras,Calpe,d_sevilla,k_andalusia,c_algeciras,aq_chief_293,tribal_government,A/R
c_algier,Algier,Icosium,d_alger,k_tahert,c_algier,aq_chief_294,tribal_government,A/R
c_alicante,Alicante,Contestani,d_valencia,k_valencia,c_alicante,aq_chief_295,tribal_government,A/R
c_allai,Allai,Kasmira,d_kasmira,k_kashmir,c_allai,aq_chief_296,tribal_government,R
c_allaqi,Allaqi,Allaqi,d_naqis,k_blemmyia,c_allaqi,aq_chief_297,tribal_government,K
c_allenstein,Galindia,Galindians,d_masuria,k_lithuania,c_allenstein,aq_chief_298,tribal_government,R
c_almader,Alarcos,Oretani,d_cordoba,k_andalusia,c_almader,aq_chief_299,tribal_government,A/R
c_almaty,Almaty,Saka,d_zhetysu,k_zhetysu,c_almaty,aq_chief_300,nomad_government,R
c_almeria,Almeria,Bastetani,d_granada,k_andalusia,c_almeria,aq_chief_301,tribal_government,A/R
c_alodia,Alodia,Alodia,d_alwa,k_aq_kush,k_aq_kush,aq_chief_302,tribal_government,K
c_along,Along,Along,d_lhoyul,k_lhomon,c_along,aq_chief_303,tribal_government,K
c_alpsee,Alpsee,Vindelicia,d_augsburg,k_bavaria,c_alpsee,aq_chief_304,tribal_government,R
c_altay,Altay,Saka,d_altay,k_dzungaria,c_altay,aq_chief_305,nomad_government,R
c_alto_aragon,Alto Aragon,Celtiberia,d_aragon,k_aragon,c_alto_aragon,aq_chief_306,tribal_government,R
c_aluksne,Aluksne,Latgalians,d_latgalians,k_lithuania,c_aluksne,aq_chief_307,tribal_government,R
c_alupa,Kolathunad,Chera Nadu,d_chera_nadu,k_tamilakam,c_alupa,aq_chief_308,tribal_government,R
c_alxa,Alxa,Alxa,d_xiutu,k_xia,c_alxa,aq_chief_309,nomad_government,K
c_amami,Amami,Amami,d_ruucuu,k_ruucuu,c_amami,aq_chief_310,tribal_government,K
c_amatlus,Amatlus,Gaetulia,d_adrar,k_anbiya,c_amatlus,aq_chief_311,tribal_government,R
c_amaya,Amaya,Cantabri,d_cantabria,k_castille,c_amaya,aq_chief_312,tribal_government,A/R
c_amdo,Amdo,Amdo,d_amdo,k_amdo,c_amdo,aq_chief_313,tribal_government,K
c_amhara,Amhara,Amhara,d_lasta,k_abyssinia,c_amhara,aq_chief_314,tribal_government,K
c_amida,Amida,Upper Tigris,d_diyarbakr,k_aq_persia_jazira,e_aq_persia,aq_chief_315,tribal_government,A/R
c_amiens,Amiens,Ambiani,d_valois,k_france,c_amiens,aq_chief_316,tribal_government,A/R
c_amis,Pangcah,Pangcah,d_liuqiu,k_liuqiu,c_amis,aq_chief_317,tribal_government,K
c_amol,Amol,Margiana,d_merv,k_aq_persia_margiana,e_aq_persia,aq_chief_318,tribal_government,R
c_amstetten,Amstetten,Noricum,d_osterreich,k_bavaria,c_amstetten,aq_chief_319,tribal_government,R
c_anbar,Anbar,Mesopotamia,d_baghdad,k_aq_persia_mesopotamia,e_aq_persia,aq_chief_320,tribal_government,A/R
c_ancona,Ancona,Ankon,d_ancona,k_romagna,c_ancona,aq_chief_321,tribal_government,A/R
c_andamans,Handumans,Handumans,d_handumans,k_malayadvipa,c_andamans,aq_chief_322,tribal_government,K
c_andong,Andong,Andong,d_gyeongju,k_silla,c_andong,aq_chief_323,tribal_government,K
c_andujar,Jaén,Oretani,d_cordoba,k_andalusia,c_andujar,aq_chief_324,tribal_government,A/R
c_angerburg,Sudovian,Galindians,d_masuria,k_lithuania,c_angerburg,aq_chief_325,tribal_government,R
c_angermanland,Ångermanland,Fenni,d_norrland,k_sweden,c_angermanland,aq_chief_326,tribal_government,R
c_angkor,Angkor,Angkor,d_angkor,k_funan,c_angkor,aq_chief_327,tribal_government,K
c_angkor_borey,Angkor Borey,Angkor Borey,d_angkor_borey,k_funan,c_angkor_borey,aq_chief_328,tribal_government,K
c_anglesey,Ynys Môn,Mona,d_gwynedd,k_wales,c_anglesey,aq_chief_329,tribal_government,A/R
c_angot,Angot,Angot,d_lasta,k_abyssinia,c_angot,aq_chief_330,tribal_government,K
c_angouleme,Angoulême,Santones,d_aquitaine,k_france,c_angouleme,aq_chief_331,tribal_government,A/R
c_angus,Angus,Caledonii,d_albany,k_scotland,c_angus,aq_chief_332,tribal_government,R
c_anja,Anja,Anja,d_blue_khakassia,k_khakassia,c_anja,aq_chief_333,tribal_government,K
c_anjou,Anjou,Andecavi,d_anjou,k_france,c_anjou,aq_chief_334,tribal_government,A/R
c_anket,Anket,Caucasia,d_ciscaucasia,k_caucasus,c_anket,aq_chief_335,nomad_government,R
c_annaba,Annaba,Hippo Regius,d_aq040_aq_carthage_kroumerie,k_aq_carthage,k_aq_carthage,aq_chief_336,tribal_government,A/R
c_annandale,Annandale,Damnonii,d_galloway,k_scotland,c_annandale,aq_chief_337,tribal_government,R
c_ansbach,Ansbach,Hermunduri,d_east_franconia,k_east_francia,c_ansbach,aq_chief_338,tribal_government,R
c_ansongo,Ansongo,Ansongo,d_kawkaw,k_songhay,c_ansongo,aq_chief_339,tribal_government,K
c_antiocheia,Antiocheia,Lower Orontes,d_antioch,k_aq_persia_syria,e_aq_persia,aq_chief_340,tribal_government,A/R
c_antipatreia,Antipatreia,Illyria,d_dyrrachion,k_aq_illyria,k_aq_illyria,aq_chief_341,tribal_government,R
c_antwerpen,Antwerpen,Menapii,d_brabant,k_lotharingia,c_antwerpen,aq_chief_342,tribal_government,A/R
c_anzhou,Anzhou,Anzhou,d_eyue,k_aq_chu,k_aq_chu,aq_chief_343,tribal_government,K
c_aosta,Aosta,Salassi,d_savoie,k_burgundy,c_aosta,aq_chief_344,tribal_government,A/R
c_aowin,Aowin,Aowin,d_adiukru,k_akan,c_aowin,aq_chief_345,tribal_government,K
c_apahunik,Apahunik,Vaspurakan,d_vaspurakan,k_aq_persia_armenia,e_aq_persia,aq_chief_346,tribal_government,R
c_apulia,Apulia,Iapygians,d_apulia,k_sicily,c_apulia,aq_chief_347,tribal_government,A/R
c_aqenganggyai,Aqênganggyai,Aqênganggyai,d_amdo,k_amdo,c_aqenganggyai,aq_chief_348,tribal_government,K
c_aqiq,Aqiq,Sabaean Highlands,d_asir,k_arabia,c_aqiq,aq_chief_349,tribal_government,R
c_aqtobe,Aqtobe,Sauromatia,d_aqtobe,k_caspian_steppe,c_aqtobe,aq_chief_350,nomad_government,R
c_aquileia,Aquileia,Veneti,d_friuli,k_italy,c_aquileia,aq_chief_351,tribal_government,A/R
c_arad,Arad,Pannonia,d_temes,k_hungary,c_arad,aq_chief_352,tribal_government,R
c_aral_karakum,Aral Karakum,Dahae,d_aral_karakum,k_oghuz_il,c_aral_karakum,aq_chief_353,nomad_government,R
c_aralkizil,Aralkizil,Dahae,d_aral_il,k_oghuz_il,c_aralkizil,aq_chief_354,nomad_government,R
c_aran,Aran,Caucasian Albania,d_shirvan,k_aq_persia_daylam,e_aq_persia,aq_chief_355,tribal_government,A/R
c_arawan,Arawan,Arawan,d_timbuktu,k_songhay,c_arawan,aq_chief_356,tribal_government,K
c_arbanon,Arbanon,Illyria,d_dyrrachion,k_aq_illyria,k_aq_illyria,aq_chief_357,tribal_government,A/R
c_arborea,Arborea,Sardinian Tribes,d_sardinia,k_aq_carthage,k_aq_carthage,aq_chief_358,tribal_government,A/R
c_ardabil,Ardabil,Media,d_azerbaijan,k_aq_persia_daylam,e_aq_persia,aq_chief_359,tribal_government,A/R
c_ardestan,Ardestan,Persis,d_isfahan,k_aq_persia_persia,e_aq_persia,aq_chief_360,tribal_government,A/R
c_arezzo,Arezzo,Arretium,d_toscana,k_aq_etruria,k_aq_etruria,aq_chief_361,tribal_government,A/R
c_argyll,Argyll,Epidii,d_western_isles,k_scotland,c_argyll,aq_chief_362,tribal_government,R
c_arigh,Arigh,Gaetulia,d_mzab,k_tahert,c_arigh,aq_chief_363,tribal_government,R
c_ariksar,Ariksar,Ariksar,d_lingtsang,k_kham,c_ariksar,aq_chief_364,tribal_government,K
c_arkalyk,Arkalyk,Saka,d_tokumbay,k_saryarka,c_arkalyk,aq_chief_365,nomad_government,R
c_arkat,Arkat,Saka,d_degelen,k_kipchak,c_arkat,aq_chief_366,nomad_government,R
c_armagnac,Armagnac,Ausci,d_armagnac,k_france,c_armagnac,aq_chief_367,tribal_government,A/R
c_arnhem,Arnheim,Batavi,d_gelre,k_frisia,c_arnhem,aq_chief_368,tribal_government,A/R
c_arnsberg,Arnsberg,Ubii,d_lower_lorraine,k_lotharingia,c_arnsberg,aq_chief_369,tribal_government,R
c_aror,Aror,Sauvira,d_bhakkar,k_aq_persia_sindh,e_aq_persia,aq_chief_370,tribal_government,R
c_arrajan,Arrajan,Persis,d_fars,k_aq_persia_persia,e_aq_persia,aq_chief_371,tribal_government,R
c_aru,Aru,Aru,d_papua,k_maluku,c_aru,aq_chief_372,tribal_government,K
c_arusi,Arusi,Arusi,d_dawaro,k_adal,c_arusi,aq_chief_373,tribal_government,K
c_arzhan,Arzhan,Arzhan,d_togina,k_tuva,c_arzhan,aq_chief_374,tribal_government,K
c_asfi,Asfi,Mauri,d_marrakesh,k_maghreb,c_asfi,aq_chief_375,tribal_government,R
c_ashir,Ashir,Numidia,d_tahert,k_tahert,c_ashir,aq_chief_376,tribal_government,R
c_ashli,Ashli,Sauromatia,d_volga_bulgaria,k_volga_bulgaria,c_ashli,aq_chief_377,tribal_government,R
c_ashmaka,Ashmaka,Rattapadi,d_rattapadi,k_maharastra,c_ashmaka,aq_chief_378,tribal_government,R
c_asir,Asir,Sabaean Highlands,d_asir,k_arabia,c_asir,aq_chief_379,tribal_government,R
c_asirgarh,Asirgarh,Anupa,d_anupa,k_malwa,c_asirgarh,aq_chief_380,tribal_government,R
c_asni,Asni,Kanyakubja,d_kanyakubja,k_aq_nanda_kosala,e_aq_nanda,aq_chief_381,tribal_government,R
c_aso,Aso,Aso,d_nyima,k_tsang,c_aso,aq_chief_382,tribal_government,K
c_astana,Akmola,Saka,d_kazakh,k_cuman,c_astana,aq_chief_383,nomad_government,R
c_astore,Astore,Kasmira,d_kasmira,k_kashmir,c_astore,aq_chief_384,tribal_government,R
c_astorga,Astorga,Astures,d_galicia,k_spanish_galicia,c_astorga,aq_chief_385,tribal_government,A/R
c_astrakhan,Astrakhan,Scythia,d_khazaria,k_caucasus,c_astrakhan,aq_chief_386,nomad_government,R
c_astrakhanka,Astrakhanka,Saka,d_kazakh,k_cuman,c_astrakhanka,aq_chief_387,nomad_government,R
c_asturias_de_oviedo,Asturias de Oviedo,Astures,d_asturias,k_leon,c_asturias_de_oviedo,aq_chief_388,tribal_government,R
c_asturias_de_santillana,Asturias de Santillana,Cantabri,d_cantabria,k_castille,c_asturias_de_santillana,aq_chief_389,tribal_government,R
c_aswan,Aswan,Swenett,d_al-said,k_aq_egypt,k_aq_egypt,aq_chief_390,tribal_government,A/R
c_asyut,Asyut,Sauti,d_al-said,k_aq_egypt,k_aq_egypt,aq_chief_391,tribal_government,A/R
c_atamansku,Atamansku,Sauromatia,d_aqtobe,k_caspian_steppe,c_atamansku,aq_chief_392,nomad_government,R
c_atbara,Atbara,Atbara,d_makuria,k_aq_kush,k_aq_kush,aq_chief_393,tribal_government,K
c_atbasar,Atbasar,Saka,d_atbasar,k_qara_dala,c_atbasar,aq_chief_394,nomad_government,R
c_athlone,Athlone,Mide,d_meath,k_ireland,c_athlone,aq_chief_395,tribal_government,R
c_atholl,Atholl,Caledonii,d_albany,k_scotland,c_atholl,aq_chief_396,tribal_government,R
c_atkarsk,Atkara,Budini,d_chuvashia,k_mordvinia,c_atkarsk,aq_chief_397,tribal_government,R
c_attica,Attica,Attica,d_athens,k_aq_athens,k_aq_athens,aq_athens,tribal_government,A/R
c_attie,Attie,Attie,d_adiukru,k_akan,c_attie,aq_chief_399,tribal_government,K
c_atyrau,Atyrau,Sauromatia,d_atyrau,k_caspian_steppe,c_atyrau,aq_chief_400,nomad_government,R
c_augsburg,Augsburg,Vindelici,d_augsburg,k_bavaria,c_augsburg,aq_chief_401,tribal_government,A/R
c_aunis,Aunis,Santones,d_aquitaine,k_france,c_aunis,aq_chief_402,tribal_government,A/R
c_austisland,Austrland,Thule,d_iceland,k_norway,c_austisland,aq_chief_403,tribal_government,R
c_auvergne,Auvergne,Arverni,d_auvergne,k_france,c_auvergne,aq_chief_404,tribal_government,A/R
c_auxerre,Auxerre,Senones,d_burgundy,k_france,c_auxerre,aq_chief_405,tribal_government,A/R
c_ava,Ava,Ava,d_pagan,k_pagan,c_ava,aq_chief_406,tribal_government,K
c_avalois,Avalois,Aedui,d_burgundy,k_france,c_avalois,aq_chief_407,tribal_government,R
c_aveiro,Aveiro,Lusitani,d_coimbra,k_portugal,c_aveiro,aq_chief_408,tribal_government,A/R
c_avila,Avila,Vettones,d_leon,k_leon,c_avila,aq_chief_409,tribal_government,A/R
c_aviovara,Aviovara,Sápmi,d_duortnoseatnu,k_sapmi,c_aviovara,aq_chief_410,tribal_government,R
c_avlonas,Avlonas,Illyria,d_dyrrachion,k_aq_illyria,k_aq_illyria,aq_chief_411,tribal_government,R
c_avranches,Avranches,Abrincatui,d_normandy,k_france,c_avranches,aq_chief_412,tribal_government,A/R
c_awa,Awa,Awa,d_nankaido,k_yamato,c_awa,aq_chief_413,tribal_government,K
c_awaji,Awaji,Awaji,d_nankaido,k_yamato,c_awaji,aq_chief_414,tribal_government,K
c_awjila,Awjila,Augila,d_cyrenaica,k_aq040_kyrene,k_aq040_kyrene,aq_chief_415,tribal_government,A/R
c_awkar,Awkar,Awkar,d_wagadu,k_ghana,c_awkar,aq_chief_416,tribal_government,K
c_awssa,Awssa,Awssa,d_mora,k_adal,c_awssa,aq_chief_417,tribal_government,K
c_aydhab,Aydhab,Aydhab,d_naqis,k_blemmyia,c_aydhab,aq_chief_418,tribal_government,K
c_ayn_farah,Ayn Farah,Ayn Farah,d_west_darfur,k_darfur,c_ayn_farah,aq_chief_419,tribal_government,K
c_ayodhya,Ayodhyā,Saryupara,d_saryupara,k_aq_nanda_kosala,e_aq_nanda,aq_chief_420,tribal_government,R
c_ayrshire,Ayrshire,Damnonii,d_galloway,k_scotland,c_ayrshire,aq_chief_421,tribal_government,R
c_aytos,Aytos,Triballi,d_turnovo,k_bulgaria,c_aytos,aq_chief_422,tribal_government,R
c_az-dhahira,Dhahira,Magan,d_oman,k_arabia,c_az-dhahira,aq_chief_423,tribal_government,R
c_azas,Azas,Azas,d_togina,k_tuva,c_azas,aq_chief_424,tribal_government,K
c_azov,Azak,Maeotis,d_azov,k_caucasus,c_azov,aq_chief_425,nomad_government,R
c_azukki,Azukki,Gaetulia,d_adrar,k_anbiya,c_azukki,aq_chief_426,tribal_government,R
c_azysia,Azysia,Cappadocia,d_sebasteia,k_aq_persia_cappadocia,e_aq_persia,aq_chief_427,tribal_government,R
c_baalbek,Baalbek,Heliopolis Region,d_damascus,k_aq_persia_syria,e_aq_persia,aq_chief_428,tribal_government,A/R
c_babruysk,Babruysk,Neuri,d_pinsk,k_white_rus,c_babruysk,aq_chief_429,tribal_government,R
c_bacs,Bacs,Pannonia,d_bacs,k_hungary,c_bacs,aq_chief_430,tribal_government,R
c_badajoz,Badajoz,Vettones,d_badajoz,k_badajoz,c_badajoz,aq_chief_431,tribal_government,A/R
c_badakhshan,Badakhshan,Bactria,d_badakhshan,k_aq_persia_bactria,e_aq_persia,aq040_local_badakhshan,tribal_government,R
c_badaraya,Badaraya,Babylonia,d_baghdad,k_aq_persia_mesopotamia,e_aq_persia,aq_chief_433,tribal_government,R
c_baden,Baden,Helvetii,d_swabia,k_east_francia,c_baden,aq_chief_434,tribal_government,A/R
c_badghis,Badghis,Aria,d_herat,k_aq_persia_aria,e_aq_persia,aq_chief_435,tribal_government,R
c_badi,Badi,Badi,d_bazin,k_blemmyia,c_badi,aq_chief_436,tribal_government,K
c_baduspan,Baduspan,Hyrcania,d_tabaristan,k_aq_persia_hyrcania,e_aq_persia,aq_chief_437,tribal_government,R
c_baghdad,Baghdad,Babylon,d_baghdad,k_aq_persia_mesopotamia,e_aq_persia,aq_chief_265,tribal_government,A/R
c_bagrewand,Bagrewand,Armenia,d_greater_armenia,k_aq_persia_armenia,e_aq_persia,aq_chief_439,tribal_government,R
c_baguirmi,Baguirmi,Baguirmi,d_baguirmi,k_sao,c_baguirmi,aq_chief_440,tribal_government,K
